Date,Upper Stillwater,Beaver Divide,Brighton,Brown Duck,Chepeta,Currant Creek,Five Points Lake,Hayden Fork,Kings Cabin,Lakefork #1,Lakefork Basin,Mill-D North,Mining Fork,Mosby Mtn.,Parleys Summit,Rock Creek,Rocky Basin-Settleme,Smith  Morehouse,Snowbird,Thaynes Canyon,Timpanogos Divide,Trial Lake,Trout Creek
1994-07-10,30310.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-17,30331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-24,29980.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-31,29498.85714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-07,28906.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-14,28312.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-21,27917.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-28,27630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-04,27556.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-11,27461.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-18,27375.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-25,27281.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-02,27118.714285714286,0.0,0.0,0.05714285714285715,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-09,26354.14285714286,0.0,0.05714285714285715,2.0571428571428574,1.7142857142857142,0.14285714285714285,1.4857142857142858,0.1142857142857143,1.0857142857142856,1.5571428571428572,1.9857142857142858,0.2714285714285714,0.042857142857142864,2.6714285714285713,0.0,0.0,0.1285714285714286,0.0,0.8142857142857143,1.0285714285714287,0.14285714285714285,0.7000000000000001,1.957142857142857
1994-10-16,23186.428571428572,0.0,0.35714285714285715,2.7857142857142856,1.4857142857142858,0.05714285714285715,1.8714285714285714,0.014285714285714287,0.17142857142857146,1.4857142857142855,2.3285714285714287,0.2571428571428572,0.09999999999999999,3.2857142857142856,0.05714285714285715,0.04285714285714286,0.14285714285714285,0.07142857142857142,0.6857142857142857,0.5857142857142856,0.37142857142857144,0.3,0.9285714285714286
1994-10-23,19920.714285714286,0.18571428571428572,1.6857142857142857,4.3,2.628571428571429,0.1142857142857143,2.585714285714286,0.2857142857142857,1.0,2.5,3.5,1.9142857142857141,0.6857142857142857,5.3999999999999995,0.1142857142857143,0.1,1.8142857142857143,0.8714285714285713,2.5285714285714285,2.0571428571428574,0.9,0.7428571428571429,1.6714285714285713
1994-10-30,16800.14285714286,0.0,0.6714285714285715,4.3,2.6,0.0,2.6,0.0,0.8,2.5,3.228571428571428,0.5857142857142857,0.0,5.8,0.0,0.0,1.0714285714285714,0.24285714285714285,2.185714285714286,1.8285714285714287,0.09999999999999999,0.8,1.5
1994-11-06,13856.42857142857,0.15714285714285717,0.5,4.414285714285714,2.8857142857142857,0.15714285714285717,3.057142857142857,0.14285714285714285,1.1428571428571428,2.8428571428571425,3.2857142857142856,0.2714285714285714,0.42857142857142855,6.285714285714286,0.18571428571428572,0.042857142857142864,0.6714285714285715,0.14285714285714285,2.3000000000000003,1.7714285714285716,0.4571428571428572,1.0571428571428572,1.7571428571428573
1994-11-13,11179.142857142857,0.2285714285714286,1.4,5.028571428571429,3.5285714285714285,0.4571428571428572,3.5285714285714285,0.4,1.4,3.2285714285714286,4.142857142857143,1.1,1.7714285714285716,7.114285714285714,0.07142857142857142,0.05714285714285715,1.9714285714285715,0.21428571428571427,3.185714285714286,2.7714285714285714,1.5142857142857142,1.8,2.042857142857143
1994-11-20,9643.142857142857,1.342857142857143,2.3857142857142857,6.185714285714285,5.028571428571429,1.5857142857142856,4.442857142857143,1.2285714285714284,2.1142857142857143,4.2,5.428571428571429,3.7714285714285714,3.6714285714285713,8.085714285714285,2.0571428571428574,0.3,4.457142857142857,1.5,6.614285714285714,4.6000000000000005,3.442857142857143,3.2714285714285714,3.085714285714286
1994-11-27,9664.714285714286,2.0714285714285716,3.8428571428571425,7.1000000000000005,6.085714285714286,2.1142857142857143,5.042857142857143,2.185714285714286,3.3857142857142857,4.8,6.357142857142857,5.385714285714286,5.071428571428571,9.4,3.142857142857143,0.9142857142857144,6.185714285714285,2.4857142857142853,8.7,6.142857142857143,4.657142857142857,4.357142857142857,4.285714285714286
1994-12-04,9698.142857142857,3.0,5.428571428571429,7.685714285714285,6.514285714285714,2.3857142857142857,5.6,3.1285714285714286,4.128571428571428,4.8,7.1000000000000005,7.3428571428571425,6.971428571428571,9.9,4.985714285714286,1.457142857142857,7.3,3.5142857142857147,11.5,7.685714285714285,5.928571428571429,5.257142857142857,4.671428571428572
1994-12-11,9891.857142857143,3.7142857142857144,6.285714285714286,8.685714285714285,7.2,3.185714285714286,6.257142857142857,3.5142857142857147,5.171428571428572,5.428571428571429,8.12857142857143,8.657142857142857,7.3428571428571425,10.914285714285715,5.885714285714286,2.0285714285714285,7.942857142857143,4.285714285714286,13.228571428571428,8.628571428571428,7.385714285714286,6.457142857142856,5.200000000000001
1994-12-18,9795.0,4.071428571428571,7.457142857142857,9.157142857142857,7.8,3.8000000000000003,6.642857142857143,4.085714285714285,5.928571428571429,6.042857142857143,8.714285714285714,9.728571428571428,7.985714285714286,11.542857142857143,6.6,2.442857142857143,9.114285714285714,4.785714285714286,14.77142857142857,9.814285714285715,8.9,7.014285714285714,5.628571428571428
1994-12-25,9613.0,4.3,8.142857142857142,9.385714285714286,7.9142857142857155,3.9285714285714284,6.9,4.3,6.457142857142857,6.357142857142857,9.057142857142857,10.314285714285715,8.257142857142856,11.6,7.0,2.7142857142857144,9.757142857142856,5.142857142857143,15.471428571428572,10.471428571428572,9.371428571428572,7.514285714285714,5.8
1995-01-01,9409.142857142857,4.242857142857143,8.4,9.585714285714285,8.2,4.3,7.628571428571428,4.2,6.7,6.5,9.3,10.5,8.642857142857142,11.971428571428572,7.0,2.8,10.2,5.242857142857143,15.9,10.914285714285715,9.8,7.6,5.8
1995-01-08,9248.142857142857,4.314285714285714,8.742857142857144,9.799999999999999,8.257142857142856,5.142857142857143,8.27142857142857,4.414285714285714,6.8428571428571425,7.142857142857143,9.442857142857145,10.942857142857141,9.1,12.028571428571428,7.171428571428572,3.2714285714285714,10.528571428571428,4.942857142857143,16.585714285714285,10.557142857142859,9.828571428571431,7.814285714285715,5.914285714285714
1995-01-15,9141.714285714286,5.3428571428571425,10.542857142857143,10.771428571428572,8.857142857142858,6.414285714285714,9.357142857142858,5.871428571428572,7.885714285714286,7.857142857142857,11.042857142857143,12.757142857142856,10.357142857142858,12.942857142857141,8.257142857142856,3.8999999999999995,13.157142857142857,6.457142857142857,19.057142857142857,12.514285714285714,12.171428571428573,9.914285714285715,6.514285714285714
1995-01-22,9063.857142857143,6.5,14.157142857142857,12.1,9.942857142857141,7.442857142857143,9.971428571428572,7.671428571428572,8.771428571428572,9.657142857142857,12.385714285714286,15.700000000000001,12.142857142857142,14.185714285714285,10.342857142857143,4.6,15.157142857142857,9.042857142857143,24.599999999999998,15.728571428571428,15.685714285714285,11.685714285714285,7.371428571428572
1995-01-29,8942.57142857143,6.5,15.042857142857143,12.414285714285713,10.514285714285714,7.685714285714285,10.685714285714285,7.828571428571428,9.071428571428571,9.971428571428572,12.885714285714286,16.5,13.142857142857142,14.2,10.585714285714287,4.828571428571428,16.82857142857143,9.614285714285714,25.857142857142858,17.114285714285717,16.071428571428573,12.071428571428571,7.614285714285714
1995-02-05,8807.57142857143,6.8999999999999995,16.057142857142857,12.757142857142856,11.014285714285714,7.985714285714286,11.1,8.071428571428571,9.457142857142857,10.5,13.62857142857143,17.7,13.985714285714286,14.2,10.9,5.057142857142857,18.75714285714286,9.957142857142857,27.714285714285715,18.542857142857144,16.8,12.685714285714285,8.128571428571428
1995-02-12,8682.714285714286,7.128571428571428,16.37142857142857,12.942857142857145,11.357142857142858,8.157142857142857,11.171428571428573,8.342857142857143,9.728571428571428,10.757142857142856,13.985714285714286,18.242857142857144,14.242857142857144,14.214285714285714,10.914285714285715,5.242857142857143,19.5,10.114285714285714,28.457142857142856,19.12857142857143,17.214285714285715,12.985714285714286,8.242857142857142
1995-02-19,8703.0,8.885714285714284,18.985714285714288,15.414285714285715,13.414285714285715,9.714285714285714,13.27142857142857,11.342857142857143,11.528571428571428,12.728571428571428,16.47142857142857,20.442857142857147,16.75714285714286,15.87142857142857,12.9,6.557142857142857,21.514285714285712,12.0,33.285714285714285,21.814285714285713,19.042857142857144,16.257142857142856,9.957142857142857
1995-02-26,8732.714285714286,9.157142857142857,19.6,15.942857142857141,14.185714285714285,10.328571428571427,13.671428571428573,11.700000000000001,11.942857142857141,13.385714285714286,16.9,20.6,17.071428571428573,16.414285714285715,12.985714285714286,6.757142857142857,22.014285714285712,12.6,34.4,22.4,19.442857142857143,16.9,10.4
1995-03-05,8741.142857142857,9.057142857142857,20.285714285714285,16.185714285714287,14.700000000000001,10.7,14.37142857142857,11.557142857142859,12.057142857142859,13.728571428571428,17.285714285714285,21.057142857142857,17.271428571428572,16.785714285714285,13.22857142857143,6.7,22.82857142857143,12.742857142857144,35.74285714285714,22.714285714285715,20.228571428571428,17.157142857142855,10.714285714285714
1995-03-12,8751.142857142857,9.514285714285714,22.61428571428571,17.37142857142857,15.985714285714286,11.700000000000001,16.514285714285712,12.871428571428572,12.87142857142857,14.842857142857143,18.957142857142856,22.17142857142857,18.485714285714288,17.628571428571426,13.5,7.1000000000000005,24.885714285714283,13.542857142857143,40.228571428571435,24.75714285714286,23.071428571428573,18.885714285714283,11.571428571428571
1995-03-19,7743.0,9.557142857142859,25.3,20.17142857142857,19.3,10.985714285714286,19.41428571428571,14.414285714285715,13.614285714285714,17.428571428571427,21.642857142857142,23.285714285714285,19.47142857142857,19.47142857142857,13.171428571428573,7.642857142857143,28.157142857142855,12.971428571428572,44.58571428571429,28.17142857142857,25.357142857142858,21.585714285714285,13.2
1995-03-26,4500.428571428572,9.657142857142857,26.857142857142858,21.428571428571427,20.2,9.757142857142856,20.457142857142856,15.599999999999998,13.685714285714285,18.2,23.357142857142858,25.185714285714287,20.942857142857143,20.928571428571427,13.171428571428573,7.371428571428572,30.414285714285715,12.771428571428572,48.371428571428574,30.071428571428573,26.214285714285715,23.74285714285714,13.557142857142859
1995-04-02,2280.714285714286,9.785714285714286,28.071428571428573,22.5,21.271428571428572,10.9,21.842857142857145,16.985714285714288,13.8,19.142857142857142,23.985714285714288,26.5,22.171428571428574,21.8,14.457142857142857,6.928571428571429,31.942857142857143,13.3,50.1,30.3,27.87142857142857,24.614285714285717,14.228571428571428
1995-04-09,1586.857142857143,6.971428571428571,27.52857142857143,22.82857142857143,21.885714285714283,9.157142857142857,22.228571428571428,16.657142857142855,13.328571428571427,19.642857142857142,24.1,26.1,21.271428571428572,21.62857142857143,12.585714285714285,4.928571428571429,31.485714285714288,12.657142857142858,50.0,30.085714285714285,26.74285714285714,24.585714285714285,12.614285714285714
1995-04-16,1581.0,3.9714285714285715,28.099999999999998,23.571428571428573,20.685714285714287,7.285714285714286,23.085714285714285,16.37142857142857,11.185714285714285,18.771428571428572,24.157142857142855,26.52857142857143,21.97142857142857,21.185714285714287,11.685714285714285,2.685714285714286,33.07142857142857,11.742857142857144,52.24285714285714,30.942857142857143,25.514285714285712,25.171428571428574,10.514285714285714
1995-04-23,1572.0,3.0571428571428574,29.457142857142856,25.37142857142857,22.085714285714285,6.8,24.442857142857143,17.842857142857145,12.471428571428572,21.5,25.714285714285715,27.87142857142857,23.75714285714286,22.47142857142857,12.014285714285716,2.7142857142857144,35.8,12.214285714285714,53.81428571428571,31.714285714285715,26.02857142857143,26.87142857142857,11.62857142857143
1995-04-30,1569.4285714285713,2.742857142857143,30.214285714285715,27.042857142857144,23.514285714285712,6.314285714285715,26.085714285714285,18.985714285714288,12.971428571428572,23.314285714285713,27.557142857142857,28.74285714285714,24.771428571428572,23.171428571428574,11.071428571428571,2.3285714285714287,37.128571428571426,11.014285714285714,53.7,32.528571428571425,26.342857142857145,28.52857142857143,12.72857142857143
1995-05-07,1578.4285714285713,1.2857142857142858,32.01428571428572,29.17142857142857,24.342857142857145,3.642857142857143,27.985714285714288,20.457142857142856,12.357142857142858,24.714285714285715,30.185714285714287,31.17142857142857,25.014285714285712,24.528571428571432,8.871428571428572,0.5714285714285714,38.31428571428571,7.714285714285714,56.32857142857143,35.08571428571428,25.285714285714285,31.52857142857143,12.457142857142857
1995-05-14,1617.142857142857,0.042857142857142864,32.27142857142857,30.900000000000002,25.457142857142856,0.2857142857142857,29.74285714285714,19.87142857142857,11.957142857142857,25.057142857142857,31.428571428571427,31.7,24.542857142857144,25.771428571428572,5.128571428571428,0.0,39.542857142857144,4.728571428571429,57.34285714285714,35.18571428571429,24.285714285714285,32.857142857142854,12.1
1995-05-21,1735.5714285714287,0.0,32.24285714285715,32.44285714285714,24.900000000000002,0.028571428571428574,31.114285714285717,17.37142857142857,8.742857142857144,21.52857142857143,32.214285714285715,30.97142857142857,22.614285714285717,24.785714285714285,1.6285714285714286,0.0,39.214285714285715,1.6285714285714283,57.65714285714286,34.75714285714286,20.75714285714286,34.0,9.914285714285715
1995-05-28,2299.714285714286,0.04285714285714286,28.357142857142858,32.91428571428571,22.02857142857143,0.0,33.18571428571429,13.528571428571428,4.585714285714286,19.32857142857143,32.357142857142854,26.714285714285715,15.471428571428572,22.114285714285717,0.028571428571428574,0.014285714285714287,34.94285714285714,0.028571428571428574,55.957142857142856,32.31428571428571,13.085714285714285,33.92857142857143,7.028571428571429
1995-06-04,2568.0,0.0,24.571428571428573,33.68571428571429,21.942857142857143,0.0,34.214285714285715,9.757142857142856,1.542857142857143,19.62857142857143,32.628571428571426,23.571428571428573,10.728571428571428,22.12857142857143,0.0,0.0,31.842857142857145,0.0,51.771428571428565,30.142857142857142,8.328571428571427,32.58571428571428,5.385714285714286
1995-06-11,5003.857142857143,0.0,18.214285714285715,33.3,18.271428571428572,0.0,34.94285714285714,4.485714285714286,0.0,17.9,32.114285714285714,17.885714285714286,3.3857142857142857,17.157142857142855,0.0,0.0,27.042857142857144,0.0,45.9,24.542857142857144,1.2428571428571427,29.571428571428573,0.5285714285714286
1995-06-18,9351.142857142857,0.0,10.185714285714285,30.042857142857144,13.4,0.0,32.2,0.35714285714285715,0.0,13.714285714285714,29.32857142857143,10.042857142857143,0.24285714285714288,10.12857142857143,0.0,0.0,19.47142857142857,0.0,40.17142857142857,17.657142857142855,0.0,23.414285714285715,0.0
1995-06-25,18834.14285714286,0.0,1.3285714285714287,26.900000000000002,7.700000000000001,0.0,24.97142857142857,0.0,0.0,8.671428571428573,24.514285714285712,1.0285714285714287,0.0,1.7857142857142858,0.0,0.0,8.985714285714286,0.0,32.6,8.785714285714286,0.0,14.971428571428572,0.0
1995-07-02,29073.285714285714,0.0,0.0,19.957142857142856,0.3142857142857142,0.0,11.971428571428572,0.0,0.0,0.7571428571428571,16.47142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.74285714285714,0.2285714285714286,0.0,4.8428571428571425,0.0
1995-07-09,31602.714285714286,0.0,0.0,13.814285714285715,0.0,0.0,4.228571428571429,0.0,0.0,0.0,8.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.942857142857141,0.0,0.0,0.15714285714285717,0.0
1995-07-16,31581.571428571428,0.0,0.0,5.914285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.8714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0
1995-07-23,31498.85714285714,0.0,0.0,0.15714285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-30,31377.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-06,30744.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-13,29088.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-20,26924.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-27,24432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-03,21795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-10,21631.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-17,22288.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-24,22769.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-01,23150.571428571428,0.0,0.0,0.0,0.014285714285714287,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.028571428571428574,0.0,0.04285714285714286,0.0,0.0,0.0,0.0
1995-10-08,23516.14285714286,0.0,0.07142857142857142,0.4428571428571428,0.07142857142857142,0.0,1.0,0.042857142857142864,0.0,0.028571428571428574,0.42857142857142855,0.2571428571428572,0.0,0.0,0.04285714285714286,0.0,0.07142857142857142,0.028571428571428574,0.8142857142857143,0.39999999999999997,0.014285714285714287,0.15714285714285717,0.0
1995-10-15,23866.14285714286,0.0,0.0,0.3,0.0,0.0,0.2571428571428572,0.0,0.0,0.0,0.2714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
1995-10-22,24114.571428571428,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.04285714285714286,0.028571428571428574,0.0,0.0,0.0
1995-10-29,24299.14285714286,0.028571428571428574,0.1285714285714286,0.042857142857142864,0.7,0.04285714285714286,0.5,0.2285714285714286,0.17142857142857146,0.3,0.34285714285714286,0.22857142857142856,0.1,0.21428571428571427,0.09999999999999999,0.0,0.17142857142857143,0.37142857142857144,1.1714285714285713,0.5857142857142856,0.05714285714285715,0.3,0.19999999999999998
1995-11-05,24471.571428571428,0.0,0.24285714285714285,0.1,0.9285714285714286,0.0,0.7000000000000001,0.35714285714285715,0.0,0.4857142857142857,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6857142857142857,0.8142857142857143,0.0,0.4571428571428572,0.0
1995-11-12,24629.714285714286,0.15714285714285717,1.1714285714285713,0.5,1.1857142857142857,0.4714285714285714,1.5,1.4142857142857144,0.0,1.3,1.342857142857143,0.6857142857142857,0.34285714285714286,0.0,0.6571428571428571,0.014285714285714287,0.3,0.6428571428571429,1.7857142857142858,1.5857142857142859,0.21428571428571427,1.4000000000000001,0.0
1995-11-19,24844.14285714286,0.7142857142857143,2.4,1.6857142857142857,1.842857142857143,1.1428571428571428,2.2,3.0285714285714285,0.0,1.8714285714285717,3.3714285714285714,1.7571428571428573,0.38571428571428573,0.0,0.6571428571428571,0.0,0.6571428571428571,1.4857142857142858,3.242857142857143,3.0,0.1142857142857143,3.2,0.0
1995-11-26,24993.85714285714,0.7,2.4,1.7,1.9,0.028571428571428574,2.357142857142857,2.9,0.0,2.6714285714285713,3.4714285714285715,0.942857142857143,0.0,0.0,0.0,0.0,0.04285714285714286,1.2,2.814285714285714,3.0,0.0,3.2,0.0
1995-12-03,25156.0,1.5571428571428572,3.242857142857143,2.5571428571428574,1.9,0.4857142857142857,3.2857142857142856,4.0285714285714285,0.0,2.9714285714285715,4.914285714285714,2.0428571428571427,0.24285714285714288,0.0,1.0285714285714287,0.31428571428571433,0.15714285714285717,2.414285714285714,5.014285714285714,4.2,0.6857142857142857,4.485714285714286,0.0
1995-12-10,25323.285714285714,2.5,4.328571428571428,3.6142857142857143,1.9,0.39999999999999997,3.9857142857142853,5.214285714285714,0.028571428571428574,3.557142857142857,6.371428571428572,3.9285714285714284,1.1285714285714286,0.05714285714285715,1.9285714285714286,0.19999999999999998,0.9285714285714286,3.0,6.942857142857143,5.871428571428572,1.7571428571428573,6.357142857142857,0.07142857142857142
1995-12-17,25496.14285714286,3.2714285714285714,5.171428571428572,4.8,2.3000000000000003,1.1428571428571428,4.6571428571428575,6.1000000000000005,0.3,4.442857142857143,7.728571428571429,5.071428571428571,1.7571428571428573,0.41428571428571426,2.542857142857143,1.0857142857142856,1.7714285714285716,3.4285714285714284,8.171428571428573,7.028571428571429,2.9,7.928571428571429,0.17142857142857146
1995-12-24,25615.85714285714,3.5,5.5,5.2,2.6,1.5,4.928571428571429,6.3,0.5,4.7,8.1,5.4,2.1,0.8,3.0,1.5142857142857142,2.1142857142857143,3.5,8.6,7.471428571428571,3.3,8.4,0.3
1995-12-31,25668.714285714286,3.742857142857143,5.6000000000000005,5.271428571428571,2.6,1.5,5.228571428571428,6.385714285714286,0.5285714285714286,4.8428571428571425,8.2,5.671428571428572,2.357142857142857,0.8,3.1571428571428575,1.6142857142857143,2.6,3.557142857142857,8.828571428571427,7.671428571428572,3.371428571428571,8.485714285714286,0.3
1996-01-07,25763.14285714286,5.785714285714286,6.3999999999999995,6.785714285714286,3.742857142857143,2.257142857142857,7.685714285714285,8.228571428571428,1.6428571428571428,5.857142857142857,10.37142857142857,7.957142857142857,4.142857142857143,0.9857142857142858,4.628571428571428,2.4714285714285715,4.542857142857143,4.985714285714286,12.171428571428573,9.257142857142856,4.3428571428571425,10.299999999999999,1.1142857142857143
1996-01-14,25851.571428571428,5.957142857142857,7.114285714285714,7.3,3.9,2.557142857142857,8.0,8.928571428571429,1.957142857142857,6.0,11.257142857142856,8.571428571428571,4.714285714285714,1.0,5.028571428571429,2.942857142857143,5.1,5.2,12.771428571428572,9.671428571428573,4.6,11.028571428571428,1.3
1996-01-21,25907.714285714286,7.3428571428571425,9.0,8.314285714285715,4.442857142857143,3.7142857142857144,8.671428571428573,10.5,2.2,6.685714285714285,12.542857142857143,10.471428571428572,6.542857142857143,1.4285714285714286,6.857142857142857,3.557142857142857,6.357142857142857,6.514285714285714,15.62857142857143,11.514285714285714,6.528571428571429,12.842857142857143,1.4714285714285715
1996-01-28,26023.714285714286,9.514285714285714,12.5,10.457142857142857,5.328571428571428,5.6000000000000005,10.428571428571429,13.114285714285714,2.957142857142857,8.1,14.814285714285715,14.6,9.728571428571428,2.2,10.528571428571428,5.0,8.5,9.200000000000001,21.542857142857144,14.757142857142856,9.585714285714285,16.3,2.085714285714286
1996-02-04,25169.0,11.928571428571429,16.37142857142857,12.557142857142855,5.942857142857143,7.514285714285714,12.071428571428571,15.742857142857144,3.642857142857143,9.542857142857143,17.97142857142857,18.714285714285715,12.5,2.9857142857142853,13.028571428571428,6.571428571428571,10.700000000000001,11.557142857142859,25.828571428571426,17.7,12.042857142857143,20.02857142857143,2.6999999999999997
1996-02-11,21564.714285714286,12.814285714285715,17.914285714285715,12.785714285714286,6.0,7.985714285714286,12.2,16.5,3.9,9.6,18.485714285714288,19.885714285714283,14.085714285714285,3.1,13.471428571428572,6.9,11.528571428571428,12.614285714285714,27.17142857142857,18.485714285714288,12.814285714285715,20.900000000000002,3.0
1996-02-18,17796.571428571428,12.9,18.071428571428573,12.842857142857143,6.1,8.1,12.228571428571428,16.571428571428573,3.9,9.6,18.557142857142857,19.91428571428571,14.114285714285714,3.1,12.714285714285714,6.9,11.242857142857144,12.857142857142858,27.542857142857144,18.514285714285712,13.0,21.142857142857142,3.1
1996-02-25,14373.857142857143,14.314285714285715,20.914285714285715,14.842857142857143,7.271428571428571,9.828571428571427,14.057142857142859,18.15714285714286,4.714285714285714,10.914285714285713,21.12857142857143,22.74285714285714,15.928571428571429,4.328571428571428,13.957142857142857,8.042857142857143,13.142857142857142,14.142857142857142,31.25714285714286,21.485714285714288,16.27142857142857,23.82857142857143,3.8714285714285714
1996-03-03,11324.42857142857,14.985714285714286,23.085714285714285,16.585714285714285,9.385714285714286,11.214285714285714,16.17142857142857,19.37142857142857,5.8999999999999995,12.157142857142857,23.2,24.828571428571426,17.657142857142855,5.728571428571429,16.642857142857142,8.971428571428572,15.014285714285714,15.885714285714286,35.542857142857144,24.014285714285712,18.714285714285715,25.857142857142858,5.142857142857143
1996-03-10,8564.0,15.8,24.900000000000002,17.342857142857145,10.042857142857143,11.971428571428572,16.82857142857143,20.714285714285715,6.514285714285714,12.614285714285714,24.11428571428571,25.957142857142856,18.52857142857143,6.3428571428571425,17.728571428571428,9.542857142857143,16.47142857142857,17.5,37.971428571428575,25.74285714285714,19.914285714285715,27.485714285714288,5.714285714285714
1996-03-17,6486.285714285715,16.47142857142857,26.114285714285717,18.47142857142857,10.914285714285715,12.471428571428572,17.599999999999998,21.557142857142857,7.314285714285715,13.857142857142858,24.914285714285715,26.62857142857143,19.685714285714287,7.128571428571428,18.414285714285715,10.428571428571429,17.714285714285715,18.157142857142855,39.55714285714286,27.057142857142857,20.914285714285715,28.657142857142855,6.542857142857143
